init_top20,bo_top20
-11.199999809265137,-12.699999809265137
-10.699999809265137,-12.5
-10.399999618530272,-12.300000190734863
-10.199999809265137,-12.0
-10.100000381469728,-12.0
-10.100000381469728,-12.0
-9.800000190734863,-11.699999809265137
-9.800000190734863,-11.699999809265137
-9.5,-11.699999809265137
-9.5,-11.600000381469728
-9.300000190734863,-11.600000381469728
-9.199999809265137,-11.600000381469728
-9.199999809265137,-11.600000381469728
-9.100000381469728,-11.5
-9.100000381469728,-11.399999618530272
-9.100000381469728,-11.300000190734863
-9.0,-11.300000190734863
-9.0,-11.199999809265137
-9.0,-11.199999809265137
-9.0,-11.100000381469728
