0,1,2,3,4
C1(C(C(F)(F)C(F)(F)C(F)(F)C2(C(C(F)(F)C(F)C(F)C2)C)C)C(F)C(F)C(O)F)C,C1CCC(F)C(=C)C1C(F)CC(F)(F)C(=O)(F)F,C1CCC(=C(C(F)(F)C1)C(C(F)C(F)C(C(F)(F)C(O)(F)F)C(F)F)C(F)F),C1=CCC(F)(F)C=CC1(C(F)C(F)(F)C(F)OF)F,C1=CC(=C(C(F)(F)C(F)(F)C(F)(F)C(F)F)C1)OC(F)F
CC(F)C(F)C(F)C(F)C1(F)C=CC(F)C=CC1,CC(C1=CC2(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,CC(F)C(F)(F)C(F)C1(F)C=CCC(F)(F)C=C1,CC(F)C(F)(F)C(F)C1(F)C=CCC(F)(F)C=C1,CC1Cc2cc3c(cc2CC1C)CCCCCC3
CC1CCC2(C(C(C(C(C(C(C2CC1)C)C)C)C)C)C=CC1,CC1CCC2=CC3(C(C(C(C(C3)C2)C)C1)C)C,CC(C1)C2=CC3(C(C(C(C(C(C3)C)C)C)C)C)C1,CC1CCC2=CC3CCCCCC3CC2C1,CC1=CC2CCCCC2CC3=CC1CC3
CC1Cc2cc3c(cc2CC1C)CCCCCC3,CC1Cc2cc3c(cc2CC1C)CCCCCC3,CC1(C(C(C(C1(C2=CC=CC=C2)C3)C)C)C)CCCCCC3,CC1(C(C(C(C1)c2cc3c(cc2CC1C)CCCCCC3)C)C)C,CC1Cc2cc3c(cc2CC1C)CCCCCC3
CC1CCC2CC1CCCC1C3=C(CC(O)C3C)CC21,CC1CCC2=CC3CC4CCC3(C2(C4)C)C,CC1CCC2CC1CCCC1C3=C(CC(O)C3C)CC21,CC1CCC2=CC3CCCCCC3CC2C1,CC1CCCCC2=CC3CC(C(C(C1)C2)C3)C
CC1CCC2=CC3CC4CCC(CC3=C2C1)C4,CC1CCC2=CC3CC4CCC(CC3=C2C1)C4,CC1CCC2=CC3CC4CCC(CC3=C2C1)C4,CC1=CC2=CC3(C(C(C(C(C(C3(C2CC1)C)C)C)C)C)C)C,CC1CCC2=CC3CC4CCC(CC3=C2C1)C4
CC1=Cc2cc3c(cc2CC1C)CCCCCC3,CC(C1)C2=CC(C3)C(C(C(C3)C2)C1)C,CC1Cc2cc3c(cc2CC1C)CCCCCC3,CC1(C(C(C(C(C(C(C(C1)C)C)C)C)C)C)C)C,CC1=C(C(C(C(C(C(C1)C)C)C)C)C)C
CC1CCCCC1CC2=CC3CCCCC3C2C1,CC1CCC2=CC3CC4CCC(CC3=C2C1)C4,CC1CCC2=CC3CC4CCC(CC3=C2C1)C4,CC1CCC2=CC3CC4CCC(CC3=C2C1)C4,CC1CCC2=CC3CC4CCC(CC3=C2C1)C4
CC(C1=CC2CCCCC2(C3CCCC3)C1)C1CC1,CC(C1CCCCC1)C2=CC(C3CCCC3)C2,CC1=CC2(C(C(C(C(C(C1(C(C3=CC(C(C(C(C2)C3)C)C)C)C)C)C)C)C)C)C)C,CC1=CC2=CC3=CC(C(C(C(C(C3(C2CC1)C)C)C)C)C)C,CC(=C(C(C(C(C(C1CCC1)C2=CC=CC=C2)C)C)C)C
CC(=CCC(=C)C1CCCC1)C(=O)CCC#CCC,CC(F)C(F)C(F)C1(F)C=CCC(F)C=C1,CC(C(F)C(F)C(F)C1(F)C=CCC(F)C=C1)F,CC(F)C(F)C(F)C1(F)C=CCC(F)C=C1,CC(F)C(F)(F)C(F)C1(F)C=CCC(F)(F)C=C1
CC(C)C1(O)CC23CCC4(CC(=O)C(=O)CC4C2)CC3C1=O,CC(C)C1(O)CC23CCC4(CC(=O)C(=O)CC4C2)CC3C1=O,CC(C)C1(O)CC23CCC4(CC(=O)C(=O)CC4C2)CC3C1=O,CC(C)C1(O)CC23CCC4(CC(=O)C(=O)CC4C2)CC3C1=O,CC(C)C1(O)CC23CCC4(CC(=O)C(=O)CC4C2)CC3C1=O
CC1Cc2cc3c(cc2CC1C)CCCCCC3,CC1Cc2cc3c(cc2CC1C)CCCCCC3,CC1Cc2cc3c(cc2CC1C)CCCCCC3,CC1Cc2cc3c(cc2CC1C)CCCCCC3,CC1Cc2cc3c(cc2CC1C)CCCCCC3
CC(F)C(F)(F)C(F)C1(F)C=CCC(F)(F)C=C1,CC(F)C(F)(F)C(F)C1(F)C=CCC(F)(F)C=C1,CC(C(F)C(F)C(F)C1(F)C=CCC(F)C=C1)F,CC(F)C(F)(F)C(F)C1(F)C=CCC(F)(F)C=C1,CC(F)C(F)(F)C(F)C1(F)C=CCC(F)(F)C=C1
CC(F)C(F)(F)C(F)C1(F)C=CCC(F)(F)C=C1,CC(C(F)C(F)C(F)C1(F)C=CC(C(F)C(F))C=1,CC(F)C(F)(F)C(F)C1(F)C=CCC(F)(F)C=C1,CC(C(F)C(F)(F)C(F)C1(F)C=CCC(F)(F)C=C1,CC(C(F)C(F)C(F)C1(F)C=CCC(F)C=C1)F
