0,1,2,3,4
C1=CC=CC2=CC=CC3=CC=CC4=C3N(C5=C4C=CC=C5)C6=C(C=CC(=C6)N(C7=C1C=CC=C7)C)C8=CC=CC=C8OC9=C(C=CC(=C9)N(C10=C2C=CC=C,C1(COC(=O)C2(C(C3=NC=CC(=O)N(C4C5=C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,COc1ccc(NC2=NCc3cccc(-c4cnn(C)c4)c3C2)c(OC)c1,CC(=O)c1ccc(cc1)Nc2ccc(cc2)Nc3c4cccc4c3C(=O)Nc5ccc(cc5)O,C1=CC(=O)C2=CC=CC3=C2N(C(C4=C5C=CC(=C5)C4)C(N(C6=CC=CC=C6)C7=C(C=CC(=C7)N(C8=CC=CC=C8)C)C)C)C(N(C9=CC=CC=C9)
C1NC1C2=NC=NC2C[C@H]1C[C@H](O)[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O1,C1=CC=CC2=C1C(=O)Nc3c(Nc4ccc(cc4)C(N(C(C5=C(C(=O)Nc6ccccc6)C(C)C5)C)C)C)C3C(=O)N2C(C(C)O)C,C1=CC=CC2=CC=CC3=CC=CC4=CC=CC5=C4C(N(C(C(C(C(C(C(C5)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,CC(=O)C1=CC=CC=C1NCC2=NC3=CC=CC3C4=CC(=C(C(=C4)N)C)C5=C6C=CC(=C(N)C6)N)C7=CC=CC=C7OC1,C1=CC=CC2=C1Nc3c(N(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C
C1=CC(=O)N(C1=CC(=O)N(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1C(F)(F)C1=CC=CC=C1,CC(=O)Nc1ccc(cc1)Nc1ccc(cc1)C(F)(F)Fc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F=O,C1=CC=CC=C1C1=CC=CC=C1C1=CC=C(C=C1)C(F)(F)F[C]1=CC=CC=C1N1C=CC=CC=C1N1C=CC=CC=C1C1=CC=CC=C1=O,C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C(F)(F)Fc1ccc(cc1)C1=CC=CC=C1Nc1ccc(cc1)Nc1ccc(cc1)C1=CC=CC=C1C(=O)Nc1ccc(cc1)Nc1,C1=CC=CC=C1C1=CC=CC=C1C1=CC(=O)N1C=CC(=O)N1C1=CC=CC=C1C1=CC=CC=C1C(F)(F)F
C1=CC=CC2=C1C(=O)Nc3c4c(ccc4Nc5cncn5C)c3C(=O)Nc6c7c(ccc7Nc8c3c(ccc3c8)C)C2C(=O)Nc9c1c(ccc1Nc2c(ccc,C1=CC=CC2=C1C(=O)N(C3=CC=CC=C3)C4=C2N(C5=C4C=CC=C5)C6=C(C(=O)C7=C(C(=O)C8=C(C(=O)C9=C(C(=O)C1(C(=O)C2(C(=O)C3,C1=CC=CC=C1C2=NC=CC3=CC=CC4=C3N(C(C(C(C(C(C4)C)C)C)C)C)C5=C6C=CC(=C7)N(C(C(C(C(C(C7)C)C)C)C)C)C8=C9C=CC(=C,C1=CC=CC2=C1N(C3=CC=CC=C3)C4=C2N(C5=C4C=CC=C5)C6=C7C=CC(=C7)N8C(=C(C9=C8C=CC=C9)O)C1,C1=CC=CC=C1C1=CC=CC=C1C2=NC=CC(=C2)N3C=CC(=C3)C4=CC=CC=C4C5=C(C=CC=C5)N6C=CC(=C6)C7=C(C=CC=C7)OC1C=CC=CC=C1C
CC(=O)C1=CC=CC=C1NCC2=NC3=CC=CC3=C2Nc4ccc(cc4)C5=CC=CC=C5C(=O)C6=CC=CC=C6OC1,C1=CC=CC=C1C1=CC=CC=C1Nc2ccc(cc2)Nc3=NC=CC(=C3)C4=CC=CC=C4C5=C(N(C)C6=C(C)C=CC(=C6)C(N)C5)OC7=C(C)C=CC(=C7)C1,C1=CC(=O)Nc2ccc(cc2)C3=NC=CC(=N)N3C4=C5C=CC(=C(C=C5)C)C6=CC=CC=C6N4C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1=CC=CC=C1C2=NC=CC3=C2C4=CC=CC4N5CCC6=CC(=C(C7=C6C=CC=C7)N(C8=CC=CC=C8)C3)N(C9=CC=CC=C9)C5OC1,COc1ccc(NC2=NCc3cccc(-c4cnn(C)c4)c3C2)c(OC)c1
COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,C1CC1c1ccc2c(c1)Nc3ccccc3Nc2=Oc1ccc2c(c1)Nc3ccccc3Nc2=O,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
CC1=CC=CC(C(N2=NC=CC3=CC=CC4=C3C(C(C(N(C(C(C)C)C)C)C)C)C)C2)C(N(C(C(C)C)C)C)C)C1(C)C,C1=CC=CC2=C1Nc3ccccc3Nc4c2ccc5c(N(C)C)c6ccccc6C5)C4,COc1ccc(NC2=NCc3cccc(-c4cnn(C)c4)c3C2)c(OC)c1,COc1ccc(NC2=NCc3cccc(-c4cnn(C)c4)c3C2)c(OC)c1,CC1=CC=CC2=C1C(C(N3CC=CC(N4C=CC=CC4)C3)C5=CC=CC=C5)C6=CC=CC=C6OC7=C(C=CC=CC7)C
COc1ccc(NC2=NCc3cccc(-c4cnn(C)c4)c3C2)c(OC)c1,CC1=CC(=O)Nc2ccc(cc2)Nc3ccc(cc3)Nc4ccc(cc4)Nc5c2ccc(cc5)Nc6ccc(cc6)OC1,C1=CC(=O)Nc2ccc(cc2)N3C=CC(=N3)C4=CC=CC5=C4Nc6c(cc(cc6)C)N(C(C(C(C5)C)C)C)C(O)C1,C1=CC=CC2=C1C(=O)Nc3ccc(cc3)C4=NC=CC5=C4Nc6c(ccc6C)C5C7=C(C(C(C(C(C7)C)C)C)C)C(=O)C(=O)C8=C(C(C(C(C8)C)C)C,COc1ccc(NC2=NCc3cccc(-c4cnn(C)c4)c3C2)c(OC)c1
C1=CC=CC=C1C2=CC=CC=C2N3C=CC(=O)N(C4=CC=CC=C4)C5=C(C=CC(=C5)C6=CC=CC=C6)C3C(=O)N(C7=CC=CC=C7)C2=CC=CC=C1C8=,CC1=CC(=O)Nc2ccc(Nc3ccc(cc3)N2)cc1OC,CC(=O)C1=CC=C(C(N2=CC(=N)C3=CC=CC=C3C2)C1)C(=O)C1=CC=C(C(N2=CC(=N)C3=CC=CC=C3C2)C1)OC,CC(=O)c1ccc(cc1)Nc2=NCc3cccc2c3c4cnn4c5ccc(cc5)C6ccc(cc6)OC7ccc(cc7)C,CC(=O)c1ccc(cc1)Nc2=NCc3cccc3C2c4cnn5c4c3c(Nc3c(N(C)C)c5)C3
C1=O[NH](CCCCCn2c1ccc2c1ccccc1)c1cc(cc2ccc(F)c2)cc1O,C1=CN(CCCCCN1)c1ccc(cc1)c1ccc(cc1)C(F)c1ccc(cc1)C1=O,C1=CN(C)C(C(=O)NCCCCCn1ccnc1)c1cc(-c2ccc(F)cc2)cc1Oc1ccccc1O,O=C(NCCCCCn1ccnc1)c1cc(-c2ccc(F)cc2)cc(O)c1O,C1=CNCCC1c1ccccc1Nc1ccc(cc1)c1ccc(cc1)C(=O)Oc1ccccc1O
C1=CC(=O)NCC2CCCCC2C1c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)Oc1ccc(cc1)N1c2ccccc2n2c1,O=C(NCCCCCn1ccnc1)c1cc(-c2ccc(F)cc2)cc1Oc1ccccc1,C1=CN(C(C)CCCCCn1c1ccccc1)C1=CC=C(C(F)C(C=C2)C(C=C2)C1)C1=CC=CC=C1O,C1=COc2ccccc2N(C(CCC)C(C(C)C)C)c1c1ccc(cc1)C(F)C1=CC=CC=C1C1=CC=CC=C1O,C1=CNCCC1c1ccc(cc1)C(=O)C1=CC=CC=C1C1=CC=CC=C1C(F)C1=CC=CC=C1C1=CC=CO1
C1=CC=CC=C1C2=NC=CC3=C2C4=CC=CC4C5=C6C=CC(=C6N(C(C(C(N(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,CC(=O)C1=CC=CC=C1N2C=NC3=C(C4=C(C=CC=C4)C(N(C5=C(C=CC=C5)C3)C)C)C2OC1C,C1=CC=CC=C1C2=NC=CC3=C2N(C(C(C(C(C(C(C3)C)C)C)C)C)C)C4=C5C=CC(=C5C6=C7C(=C(C(=C(C(=C7N(C8=C6C(C(C(C(C(C(C8)C)C,C1=CC(=O)Nc2ccc(cc2)Nc3c(Nc4ccc(cc4)C3)ccc5c6c(ccc6c7cnn7)cc5OC)c1OC,COc1ccc(NC2=NCc3cccc(-c4cnn(C)c4)c3C2)c(OC)c1
C1=CC=CC=C1C2=NC=CC3=CC=CC4=C3N(C(C(C(C(C2)C)C)C)C)C5=C4N(C(C(C(C(C5)C)C)C)C)OC,CC(=O)c1ccc(NC2=NCc3cccc3C2)c1c1ccc(cc1)OC,C1=CC=CC=C1C(C(=O)C2=CC=CC=C2)Nc3ccc(cc3)Nc4c(Nc5cncn5)ccc4C(=O)C6C(=O)N(C)C(=O)N6C7=CC=CC=C7C(=O)C8=CC=CC,CC1=CC=C(C(=O)Nc2ccc(Nc3cnc(Nc4ccccc4)Nc3)cc2)C1OC1=CC=CC=C1,COC1=CC=CC2=C1N(C3=CC=CC=C3)C4=C2C5=C(C=CC=C5)N(C6=C(C=CC=C6)C(N(C7=C(C=CC=C7)C(N(C8=C(C=CC=C8)C(N(C9=C(C=CC=C9)C(N(C10
COCc1cccc(c1c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)C,C1CCC1C2C(C(=O)C3=C(C=C(C=C3)C4=C(C=C(C=C4)N)N)C2)C5=C1C=CC(=O)N5,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
COCc1cccc(c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,CC(=O)c1ccc(cc1)Nc2=NCc3cccc3C2c1c(cc(c1OC)C(N)C2=NC3=CC=CC3)C2,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
COCc1cccc(c2c(c(c3ccc4nccnc4c3)n(C)n(C)c2=O)c1)C,COCc1cccc(c2c(c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
