init_top30,bo_top30
-6.6,-6.5
-6.1,-6.300000190734863
-6.0,-6.099999904632568
-6.0,-6.099999904632568
-5.9,-6.099999904632568
-5.8,-6.0
-5.8,-6.0
-5.8,-6.0
-5.8,-5.900000095367432
-5.7,-5.900000095367432
-5.6,-5.800000190734863
-5.6,-5.800000190734863
-5.6,-5.699999809265137
-5.5,-5.599999904632568
-5.4,-5.599999904632568
-5.4,-5.599999904632568
-5.4,-5.599999904632568
-5.3,-5.599999904632568
-5.2,-5.599999904632568
-5.0,-5.599999904632568
-5.0,-5.5
-4.9,-5.5
-4.9,-5.400000095367432
-4.9,-5.400000095367432
-4.9,-5.400000095367432
-4.8,-5.400000095367432
-4.8,-5.400000095367432
-4.7,-5.300000190734863
-4.6,-5.300000190734863
-4.6,-5.199999809265137
