init_top20,bo_top20
-8.5,-8.5
-8.199999809265137,-8.5
-8.199999809265137,-8.300000190734863
-8.0,-8.300000190734863
-7.699999809265137,-8.199999809265137
-7.599999904632568,-8.199999809265137
-7.599999904632568,-8.199999809265137
-7.599999904632568,-8.199999809265137
-7.599999904632568,-8.100000381469727
-7.599999904632568,-8.100000381469727
-7.5,-8.100000381469727
-7.5,-8.0
-7.5,-8.0
-7.5,-7.900000095367432
-7.5,-7.900000095367432
-7.400000095367432,-7.900000095367432
-7.300000190734863,-7.900000095367432
-7.300000190734863,-7.900000095367432
-7.300000190734863,-7.900000095367432
-7.099999904632568,-7.900000095367432
