smiles,rdkit3d_docking_score,sdf_docking_score,qed_score,sascore,logp,mw
CC1C=C2C(CC3CC(C)CC3C3CCCC23C)C(C)C1,3.0,2.3,0.4735130207946527,0.5396092044464098,6.077300000000007,286.50300000000004
CC1CCC(C)C2=CC=CC=CC2C(C)C1,-4.6,-9.6,0.5480469489955212,0.5754514595571025,4.747200000000005,216.36799999999997
CC(=O)C1CCC2C3CCCCC3C3CCC(CCCC(C)C)C3C2CC1,9.6,0.6,0.4950378141709869,0.5754034359757478,7.286700000000009,372.63700000000017
C=C(C)CC=C1CC(C)CC2CC(=S)CCC3C2=C1CC3(C)O,1.0,9.6,0.5291917345456228,0.4936668792451019,5.5464000000000055,330.5370000000001
C=C1CCCC2CCC3=C=C(C)C(C)CC(O)C3CC12,-2.9,-6.8,0.5032655334590639,0.4896356374407034,4.631300000000004,272.432
COCCCC1NCC(OC)CC1(CO)C(O)CC=O,-5.8,-4.9,0.3995466214595455,0.5251531051751697,-0.2814999999999987,289.372
OC1=CC=CCC=C1C(O)C1=CCC=CC1,-6.0,-7.0,0.6965975516573868,0.5583233403565085,2.951900000000002,216.28
CC1C2CCCCCC2CC1C12CCCCC1CCCCC2C,-2.8,0.6,0.4785434606125389,0.5814639188780146,7.225600000000008,316.57300000000004
C=CCC(C)(C)C1C2CCCCC2CC2C3=C(CCO3)CC1C2C,2.5,-9.4,0.547526278450074,0.4382894552622745,6.361600000000007,328.54
CC1=C(C)C2CCCC3CC4CC(C)CCC(C1)C4C32,-2.4,-8.4,0.486530475102656,0.5568507785372754,5.831300000000007,272.47599999999994
C=C(C)CCC1CCC2C(C)CC(=C)CCC12,-5.9,-7.3,0.5744677312844518,0.5790538944070619,5.361300000000005,232.41099999999997
CC1(C)OC2(C)CC(CO)C1CC1OC=C(O)CC1CC2O,-2.8,-2.6,0.6910717246157453,0.3732781471493073,2.1279000000000003,312.406
C=CC(=O)C(O)C1OCCC(C2CCC(C)C2)C(=C)C2CCCOC21CO,7.3,0.4,0.5681692442002692,0.4905639902326979,2.6576000000000013,378.5090000000001
CC1C2CC3OC(=O)CC3=CC2CCC1(C)C,-6.5,-6.4,0.4745308027435365,0.5329037798407772,3.320500000000002,234.33899999999997
CCC=C1CC2(CC)CCC3OC(C(=O)O)C=C1C32,-7.8,-8.5,0.8484090651960186,0.5027000136103115,3.311300000000001,262.34899999999993
OC1C2CCCC=C3CCC(=C32)C2(O)CCCCCC12,-3.4,-8.8,0.7096417596438546,0.5643420697278584,3.489200000000002,274.40399999999994
