smiles,docking_score,qed,sascore,logp,mw
CCC1CCCCC1O,-5.4,0.5719270675309555,0.7132514255470295,1.9475,128.21499999999997
c1ccc2c(c1)CCN2,-4.9,0.5472625753439292,0.8083346351748801,1.6545999999999998,119.16699999999999
Cc1cc2c(cn1)C(C1=CC=CCC1)CC2,-5.8,0.6899404975893997,0.6473469239329691,3.696220000000002,211.308
CC1CC=CCCC1,-5.4,0.4204986930836395,0.701123073923395,2.752700000000001,110.19999999999999
O=C(O)C1CCCC1=C1CCCC1,-5.1,0.629836967143527,0.6761778176992813,2.7417000000000007,180.24699999999999
CCC1=C=CCCCCC1,-6.0,0.48427121975646636,0.6117632490088412,3.442000000000002,136.23799999999997
COc1ccc(C)cc1N,-4.7,0.5963360245749294,0.8440392171786024,1.5858199999999998,137.18199999999996
C1CN=C(N2CCCN2)C1,-4.7,0.5254256721979036,0.6414844479478332,0.38900000000000007,139.202
c1ccc2ccccc2c1,-5.7,0.5114311994891171,0.9,2.839800000000001,128.17399999999998
C1=CCC2=C(C1)CCN2,-4.9,0.47970884471505343,0.6256910454312905,1.5838,121.18299999999999
CC1=C2NCCC2C=CC=C1,-5.2,0.5522663914608794,0.5883197554321873,1.9959,147.22099999999995
OC1=CC(C2C=CCC=C2)C=CC1,-5.8,0.6053586047483582,0.5515305357209466,3.136700000000001,174.243
Fc1cccc(Cl)c1,-4.6,0.5062680369802974,0.864785180954522,2.4791000000000007,130.54899999999998
C1=CCc2ccccc2CC1,-6.3,0.4910204999387573,0.7795216446919554,2.7315000000000014,144.21699999999998
C1CCCCCCC1,-5.4,0.45137552465947917,0.9,3.120800000000002,112.21600000000001
C=C(NC1C=CCC2=C1Cc1ccccc12)C(C)=N,-5.8,0.6251359530412458,0.6059676190684329,3.4677700000000025,250.34499999999994
CC1=CC2OC(C)CCC2C(C)C1,-5.9,0.5202591212434963,0.5726363320910532,3.156200000000002,180.29099999999997
O=C(O)c1cccc(O)c1O,-5.0,0.5224912248827285,0.8199128576169613,0.7959999999999998,154.12099999999998
O=C1CCCC1,-4.2,0.4296801032840842,0.7887088456238726,1.1295,84.11800000000001
C=CCCCC1N=C2c3cnccc3OC2C2=C1CCC2,-4.1,0.6199030393868302,0.576276342638279,3.8507000000000033,280.37100000000004
Cc1cc2c(cc1C)CCCC=C2,-6.3,0.5600250983808498,0.7615218046248969,3.6529400000000027,172.27099999999996
C1=CC2(C=CC1)C=CCCN2,-5.6,0.515003945761644,0.5238499389986209,1.7908,147.221
CCC(C)O,-3.6,0.4869274292842043,0.7574871343995075,0.7772,74.123
CC1CC2=CC=CCN2CCN1,-5.2,0.5769998571504488,0.615213954349698,1.1239000000000001,164.252
C1=CC2=CC=CC2=C1,-5.4,0.43839732428341577,0.6451983977377389,1.9788,102.13599999999998
O=C1C(O)=C2CC(O)=CCC2(O)C1OC=C1C=CC=CC1,-3.9,0.6775692040858888,0.49420192576482974,2.1331999999999995,288.299
OC1CCC(C2CCCCC2)C1,-5.8,0.6379868669088151,0.7161619338650652,2.7277000000000013,168.28
OC1=CCC(O)=CC=C1,-4.6,0.5168113346315673,0.6272880300466751,1.8301,124.13899999999997
OC1=CCC=CC1O,-4.3,0.4537874620482351,0.573398160575873,0.7490999999999999,112.12799999999999
C1=CC2=CC=CC2C=C1,-5.6,0.45494518060225647,0.5885017639803802,2.2248,116.16299999999997
O=C(O)C12C=CC=CC1CCC2,-6.4,0.6430442227171671,0.5822950728437336,1.9835,164.204
OC=CC1C=CCCC=C1,-5.3,0.4336206059503181,0.5952614983457114,2.5805,136.194
CC1=C2C(CNN2C)C2=C1CSC2,-5.1,0.6270325378393812,0.5174185661400298,1.3836,194.303
Oc1cc(O)c(O)c(O)c1,-4.5,0.31399473738174927,0.7796825899596677,0.5089999999999995,142.10999999999999
ClC1=CC=CCC=C1,-4.8,0.468218852129709,0.6406713074367355,2.6252000000000013,126.58599999999998
c1ccc(Cc2ccccc2)cc1,-5.7,0.6452001853099995,0.8971574432226698,3.277400000000002,168.239
NC1c2ccccc2Oc2ccncc21,-5.5,0.70574759143597,0.7099925698388614,2.2354000000000003,198.22499999999997
OC1=CC=CCC=C1O,-4.7,0.5168113346315673,0.6508314762005212,1.8301,124.13899999999997
C1#CC2=CCCCC2CCCC1,-6.2,0.47691837175872603,0.5648013059980496,3.290300000000002,160.25999999999996
C1=CCC(c2ccccc2)=C1,-5.8,0.5650263133412835,0.787348078258389,3.0299000000000014,142.201
c1ccccc1,-4.4,0.4426283718993647,0.9,1.6866,78.11399999999999
OC1=CC=CC(=C2C=CC=CC2)C1,-6.3,0.5945298621292259,0.5950895877521537,3.2009000000000016,172.22699999999998
