init_top40,bo_top40
-6.099999904632568,-6.400000095367432
-6.0,-6.300000190734863
-5.800000190734863,-6.199999809265137
-5.800000190734863,-6.099999904632568
-5.800000190734863,-6.0
-5.800000190734863,-5.900000095367432
-5.800000190734863,-5.900000095367432
-5.699999809265137,-5.900000095367432
-5.699999809265137,-5.900000095367432
-5.699999809265137,-5.800000190734863
-5.599999904632568,-5.800000190734863
-5.599999904632568,-5.800000190734863
-5.599999904632568,-5.800000190734863
-5.599999904632568,-5.699999809265137
-5.5,-5.699999809265137
-5.5,-5.699999809265137
-5.400000095367432,-5.699999809265137
-5.400000095367432,-5.699999809265137
-5.400000095367432,-5.599999904632568
-5.400000095367432,-5.599999904632568
-5.400000095367432,-5.599999904632568
-5.300000190734863,-5.599999904632568
-5.300000190734863,-5.599999904632568
-5.300000190734863,-5.5
-5.300000190734863,-5.5
-5.300000190734863,-5.5
-5.300000190734863,-5.5
-5.300000190734863,-5.5
-5.300000190734863,-5.400000095367432
-5.300000190734863,-5.400000095367432
-5.199999809265137,-5.400000095367432
-5.199999809265137,-5.400000095367432
-5.199999809265137,-5.400000095367432
-5.099999904632568,-5.300000190734863
-5.0,-5.300000190734863
-5.0,-5.300000190734863
-5.0,-5.199999809265137
-5.0,-5.199999809265137
-4.900000095367432,-5.199999809265137
-4.900000095367432,-5.199999809265137
