init_top30,bo_top30
-8.699999809265137,-7.900000095367432
-8.0,-7.699999809265137
-7.5,-7.699999809265137
-7.400000095367432,-7.5
-7.0,-7.400000095367432
-6.900000095367432,-7.300000190734863
-6.800000190734863,-7.300000190734863
-6.599999904632568,-7.099999904632568
-6.5,-7.099999904632568
-6.400000095367432,-7.0
-5.800000190734863,-7.0
-5.699999809265137,-7.0
-5.5,-6.900000095367432
-5.400000095367432,-6.900000095367432
-5.0,-6.900000095367432
-5.0,-6.900000095367432
-4.800000190734863,-6.900000095367432
-4.800000190734863,-6.900000095367432
-4.699999809265137,-6.900000095367432
-4.599999904632568,-6.800000190734863
-4.599999904632568,-6.800000190734863
-4.5,-6.800000190734863
-4.400000095367432,-6.699999809265137
-4.300000190734863,-6.699999809265137
-4.300000190734863,-6.699999809265137
-3.799999952316284,-6.699999809265137
-3.299999952316284,-6.699999809265137
-3.200000047683716,-6.699999809265137
-3.200000047683716,-6.599999904632568
-3.0999999046325684,-6.599999904632568
