init_top40,bo_top40
-10.6,-10.199999809265137
-9.8,-10.100000381469728
-9.5,-9.300000190734863
-9.2,-9.199999809265137
-8.8,-9.199999809265137
-8.8,-9.0
-8.8,-8.600000381469727
-8.5,-8.199999809265137
-8.5,-8.100000381469727
-8.4,-8.100000381469727
-8.2,-8.100000381469727
-8.2,-7.900000095367432
-8.1,-7.800000190734863
-7.7,-7.800000190734863
-7.7,-7.699999809265137
-7.6,-7.5
-7.5,-7.5
-7.5,-7.400000095367432
-7.5,-7.199999809265137
-7.5,-7.099999904632568
-7.4,-7.099999904632568
-7.4,-7.099999904632568
-7.4,-7.099999904632568
-7.3,-7.0
-7.2,-7.0
-7.2,-7.0
-7.2,-7.0
-7.1,-6.699999809265137
-7.1,-6.699999809265137
-6.9,-6.599999904632568
-6.8,-6.400000095367432
-6.7,-6.300000190734863
-6.7,-6.199999809265137
-6.6,-6.199999809265137
-6.5,-6.0
-6.3,-6.0
-6.3,-5.699999809265137
-6.2,-5.599999904632568
-6.2,-5.5
-6.2,-5.400000095367432
