init_top40,bo_top40
-13.600000381469728,-12.800000190734863
-12.800000190734863,-12.5
-12.600000381469728,-12.300000190734863
-12.300000190734863,-12.300000190734863
-12.100000381469728,-12.199999809265137
-11.399999618530272,-12.100000381469728
-11.199999809265137,-12.0
-11.199999809265137,-11.800000190734863
-11.199999809265137,-11.699999809265137
-11.100000381469728,-11.600000381469728
-11.0,-11.5
-10.899999618530272,-11.5
-10.800000190734863,-11.399999618530272
-10.699999809265137,-11.399999618530272
-10.600000381469728,-11.300000190734863
-10.600000381469728,-11.300000190734863
-10.600000381469728,-11.199999809265137
-10.300000190734863,-11.100000381469728
-10.199999809265137,-11.100000381469728
-10.199999809265137,-11.0
-10.199999809265137,-11.0
-10.199999809265137,-11.0
-10.100000381469728,-11.0
-10.0,-11.0
-10.0,-11.0
-9.899999618530272,-10.899999618530272
-9.800000190734863,-10.899999618530272
-9.699999809265137,-10.699999809265137
-9.699999809265137,-10.600000381469728
-9.600000381469728,-10.600000381469728
-9.600000381469728,-10.600000381469728
-9.600000381469728,-10.600000381469728
-9.600000381469728,-10.5
-9.5,-10.5
-9.5,-10.399999618530272
-9.5,-10.399999618530272
-9.5,-10.300000190734863
-9.399999618530272,-10.300000190734863
-9.399999618530272,-10.300000190734863
-9.300000190734863,-10.199999809265137
