init_top30,bo_top30
-12.5,-12.5
-12.3,-12.5
-12.1,-12.100000381469728
-12.0,-12.0
-11.9,-11.899999618530272
-11.7,-11.899999618530272
-11.5,-11.800000190734863
-11.1,-11.800000190734863
-11.1,-11.699999809265137
-11.0,-11.699999809265137
-10.9,-11.5
-10.8,-11.5
-10.8,-11.399999618530272
-10.8,-11.399999618530272
-10.7,-11.300000190734863
-10.6,-11.300000190734863
-10.5,-11.300000190734863
-10.5,-11.300000190734863
-10.5,-11.199999809265137
-10.4,-11.199999809265137
-10.3,-11.100000381469728
-10.3,-11.100000381469728
-10.2,-11.0
-10.2,-11.0
-10.2,-11.0
-10.2,-10.899999618530272
-10.1,-10.899999618530272
-10.1,-10.899999618530272
-10.1,-10.800000190734863
-10.1,-10.699999809265137
