smiles,docking_score,qed,sascore,logp,mw
Fc1ccc2c(c1)=CCC=2,-4.0,0.4918219148691554,0.7007873338894777,0.7904000000000001,134.15299999999996
CC1C=CC=C1,-3.1,0.415541292202706,0.6771218772980807,1.7485,80.13
CC(O)C(=S)C1=CC=CC=CC1,-4.1,0.6572095924189134,0.5932173549490986,2.1795999999999998,180.272
Cc1cc(C)cc(O)c1,-3.9,0.5577043959706656,0.817879506969752,2.00904,122.16699999999997
CCC(C)(C)C,-2.9,0.4244820558666797,0.8005525073015614,2.442500000000001,86.178
OC1=CC=C(C2=C=CC(Cl)=CC=C2)CC=C1,-4.9,0.6730812627744008,0.5436668247059695,4.088600000000002,230.694
c1ccc2c(c1)CNC2,-3.8,0.542300934471085,0.796760789021034,1.2898,119.16699999999999
CC(C)CCO,-3.1,0.5340885234757722,0.7842807913252301,1.0248,88.14999999999999
C1=CCC2=CC=CC2=C1,-4.0,0.455481115659892,0.6542746351748802,2.3689,116.16299999999997
C1=CC2=CC=CC2C=C1,-3.9,0.45494518060225647,0.5885017639803802,2.2248,116.16299999999997
Clc1ccccc1Cl,-3.3,0.528586338832196,0.8871511250104662,2.993400000000001,147.004
c1ccccc1,-2.9,0.4426283718993647,0.9,1.6866,78.11399999999999
OC1=C2CC=CC=C2CC=C1,-4.3,0.5566401789571865,0.6239972259856617,2.644700000000001,146.189
NCc1ccc(Cl)cc1,-3.8,0.6343479541352415,0.8601166454312903,1.7987,141.60100000000003
C=C1C(CC)CC(CC)C2CC3CC(C)CCCC3CC12,-5.7,0.5109044941965145,0.5455074285453823,6.467400000000008,288.519
CC1=CN2C(=O)C=C3CC=CC4CCCC(C2=CC(C(=O)O)=C1)C34,-6.2,0.7507123131430735,0.5196187751003845,3.559700000000002,323.39200000000017
C1=CCCCCC2=CC=CC=12,-4.4,0.45805540046567167,0.5888957705660813,3.1381000000000023,144.21699999999996
OC1=CCC2=C(CCC2)C1,-4.2,0.5074772797313559,0.6305859015287351,2.7026000000000012,136.19400000000002
Cc1cccc2c1CC1CCNC=C21,-4.6,0.6545319161674915,0.6605526287103325,2.501520000000001,185.26999999999998
Cc1cccc(-c2ccccc2)c1,-4.5,0.6092016568043108,0.8840744865375789,3.662020000000002,168.23899999999998
c1ccc2ccccc2c1,-4.0,0.5114311994891171,0.9,2.8398000000000003,128.17399999999995
C1=CCC2=CC=CC2=C1,-3.8,0.455481115659892,0.6542746351748802,2.3689,116.16299999999998
CCC(C)c1ccccc1,-3.8,0.5823253102746541,0.8229906133833698,3.2001000000000017,134.22199999999998
CCc1cc(C)ccc1Cl,-4.0,0.5829416966786599,0.8474294735888591,3.210820000000002,154.63999999999996
CC1=C(C(O)C(=O)O)CC=CC1,-4.9,0.6068249921600868,0.614535344459588,1.0984,168.192
Cc1cccc(F)c1Cl,-3.6,0.5254122320079381,0.8183773915851367,2.7875200000000007,144.576
ClC1=CSC=CC2=C1CC=CC=C2,-4.5,0.5767530029352625,0.594262462246081,4.139800000000002,208.713
C1=CC2=Cc3ccccc3C2=C1,-4.5,0.5356683688290629,0.7260593053976777,3.0368000000000013,152.19599999999994
CCCC=CC(C)C,-3.4,0.4922171506451638,0.7447944416937828,2.9987000000000013,112.21599999999998
CC1=CCC=CC=C1,-3.6,0.444659130953522,0.6740893007477723,2.4488000000000003,106.16799999999999
CC(C)C,-2.3,0.3971180036971562,0.8158594261224327,1.6622999999999999,58.123999999999995
Clc1ccccc1,-3.1,0.4833833263681997,0.9,2.34,112.55899999999998
C=CC1=CC=CC(S)C=C1,-3.9,0.5454891580372553,0.5085602837130404,2.523200000000001,150.24599999999998
O=C1CCCC1,-3.3,0.4296801032840842,0.7887088456238726,1.1295,84.118
O=CC1=C(O)CC(O)=CC1,-3.8,0.5384023313934616,0.5927576787170641,1.2330999999999999,140.13799999999995
NC=C1C=CC=CC1,-3.6,0.49642588261012033,0.6045189997444278,1.3451,107.15599999999999
