0,1,2,3,4
C1=O[C@H]([C@H]2[C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C,C1=Oc2c3c(NCCO)ncnc3n2[C@H](O)c1c1ccccc1Oc1ccc(cc1)c1ccc(cc1)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F,C1=Oc2c(Nc3ccccc3)ccc2Nc4ccc(cc4)C(=O)N5CC(=O)N5c6c(ccc7c6c(ccc7)O)Nc8c(ccc9c8c(ccc9)O)Nc1c(ccc1O)C(=O)N,C1=NC(C(C(C(=O)N1)C(=C/C=C/C1O[C@H](O)[C@H](O)[C@H]1O)C(=O)N1C=CC(=O)N1C)C1=CC=CC=C1)C1=CC=CC=C1C1=CC=CC=C,C1=NO[C@]2(C(C(C3=O)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C
C1=NC(C(C(=O)N1c2cnc3c(NCCO)cnc23)c1ccc(cc1)C(F)C(F)C(F)c1ccc(cc1)C(O)C1OC(C(C(O)C1)c1ccc(cc1)C(F)C(F)C(F))O)C1CCCO1,C1=O[NH]C/C=C/[C@H]1O[C@@H]1[C]2=C3C(=O)N(C)C(=O)N3C(=O)N2[C@H](O)[C@@H]1O)C1=CC=CC=C1C1=CC=CC=C1OC1=CC=,C1=NC(C(C(C(C(C1O)O)O)O)C2=CC(=O)N3C(C(C(C(C3N)N)N)N)C4=C(C(C(C(C4N)O)O)O)C5=C(C(C(C(C5O)O)O)O)C6=C(C(C(C(C,C1=NO[C@H](C(C(=O)Nc2ccc(cc2)C(=O)Nc3ccc(cc3)C(=O)Nc4ccc(cc4)C(=O)Nc5ccc(cc5)C(=O)Nc6ccc(cc6)C(=O)N)c1)C(=O)Nc7ccc,C1=NO[C@H]([C@@H]1O[C@H](O)c1ccc(cc1)C1=CC=CC=C1)C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=
CC(=O)[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H](O)C(=O)O,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,C1OC[C@H](O[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)O[C@H]1CO)[C@H](O)[C@@H](O)[C@@H]1O,C1OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,"""OC1C(O)C(O)C(O)C(O)C1O"""
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,CC1CCC(=O)C2CC(C)C(=O)CC1CC2,C1CC2CCC(=O)C3CCC(C3)CC1CC2CC(=O)C1CCC2CC(C1)C(=O)C2C,C1CCC(=O)C2CC(C)CC(C(=O)C)CC2C1,C1CCC(=O)C2CCC(C)C(=O)C1CCC2
C1CCC(=O)C2CCC(C)C(=O)CC1C2,C1CC(=O)C2CC(C(=O)CC3CC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,C1CC(=O)C2CC(C(=O)CC3CC4CCC3CCC(=O)C3CCC(C4)C3)CCC1C2,C1CCC(=O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
C1CCC(=O)C2CCC3CCC(C(C3)C1)C2CC(=O)C1CCC2CCC(C(C3)C(C)C1)C3,O=C1CCC2CCC(CC3CCC1C3)CC2CC(=O)C1CCC2CCC(=O)C(C2)C1,C1CCC2CCC(=O)C1CC3CCC(C(=O)C1)C2CC1CCC2CC(=O)C1CCC(C2)C1,C1CCC2CCC3CCC1C2CC3CC(=O)C1CCC2CCC(=O)C(C2)C1,C1CCC2CCC(C3CCC(C1)C3)CC2CC(=O)C1CCC2CCC(=O)C(C2)C1
C1CCC2CCC3CCC1C2CC(C3)C1CCC2CC(=O)C(C2)C1CCC2CC(=O)C(C2)C1,C1CCC2CCC(=O)C3CCC1C3CC2CC(=O)C1CCC2CCC(=O)C(C2)C1,C1CCC(=O)C2CCC(C3C1CC3)C(C(C(C(C2)C)C)C)C(C(C(C(C1)C)C)C)C(=O)C1CCC2CCC(=O)C(C2)C1,C1CCC(=O)C2CCC(C(C3CCC4CCC(C5CCC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1CCC2CCC(=O)C1CCC2CC1CCC2CCC(=O)C1CC2CCC3CCC(C(C3)C1)C2
C1CCC(=O)C2CCC3CCC(C2)C1CC(C3)C1CCC2CCC(=O)C(C2)C1,C1=CC(=O)C2CCC3CCC(C(C4CCC5(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1CCC2CCC(O=C1)C3CCC(CC4CCC3C4)CC2CC(=O)C1CCC2CCC(=O)C(C2)C1,C1CCC2CCC3CCC(C1)C3CC(=O)C1CCC2CC(=O)C(C2)C1,O=C1CCC2CCC(CC3CCC1C3)CC2CC(=O)C1CCC2CCC(=O)C(C2)C1
C1CCC2CCC(=O)C3CCC(C(C3)C2)C1CC(=O)C1CCC2CCC(C(C2)C1)C2CCC(=O)C3CCC(C(C3)C2)C1,C1CCC2CCC(=O)C3CCC1(C3)C2CC(=O)C1CCC2CCC3CCC(C2)C1C3,C1CCC2CCC(=O)C3CCC2(C1)C3CCC1CC2CCC(=O)C(C2)C1,C1CCC2CCC(=O)C3CCC2CC1CC3CC(=O)C1CCC2CC(C(C2)C1)C3CCC2CC(=O)C(C2)C1,C1CCC2CCC(=O)C3CCC2(C1)C3CC(=O)C1CCC2CCC(=O)C(C2)C1
C1CCC2CCC(=O)C(C2)C1OC(=O)C1CC2CCC3CCC(CC(C3)C2)C1=O,C1C2CCC3C1(C(C(C(C(C2)C3)C(=O)C2CCC1)C(=O)C1CCC2)C(C(C(C(C2)C3)C1)C2)C(C(C(C(C2)C3)C1)C2)C(C(C(C(C2)C3)C1,C1=O(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1CCC2CCC(=O)C(C2)C1CCC1C2CCC3CCC(=O)C(C3)C2CCC(=O)C1CCC2CCC(=O)C(C2)C1,C1C(C(=O)C2CCC3CCC(CC(C(C(C(C(C2CC3)C)C)C)C)C)C(=O)C(C(C(C(C(C2)C)C)C)C)C1
C1CCC2CCC3(C1CC3)C2CC(=O)C1CCC2CCC3CCC(C2)C1C3,C1CCC2CCC3(C1CC3)C2CC(=O)C1CCC2CCC3CCC(C2)C1C3,O=C1CCC2CCC(CC3CCC1C3)CC2CC(=O)C1CCC2CCC(=O)C(C2)C1,O=C1CCC2CCCC3(CCC1C3)C2CC(=O)C1CCC2CCC3CCC(C2)C1C3,O=C1CCC2CCCC3(CCC1C3)C2CC(=O)C1CCC2CCC3CCC(C2)C1C3
O=C1CCC2CCC(CC3CCC1C3)CC2CC(=O)C1CCC2CCC(=O)C(C2)C1,C1CCC2CCC(=O)C3CCC1C2CC(C3)C1CCC2CC(=O)C(C2)C1,C1CC2CCC3CCC(C2)C1C3C1CC2CCC3CCC(C2)C1C3,O=C(C1(C2CCCCC3CCC1CC2)C1CCC2CCC3CCC(C2)C1C3)C1CCC2CCC3CCC(C2)C1C3,C1CCC2CCC3CCC(C2)C1CC1C2CCC3CCC(C2)C1C3
C1CCC2CCC(=O)C3CC(C(C(C3)C2)C1)CC(C1CCC2CC(C3CCC1C3)CC2)C(=O)C1CCC2CC(C3CCC1C3)CC2,C1CCC(=O)C2CCC3CCC(C(C4CCC5CC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1CCC(=O)C2CCC3CCC(C1)C3CC2CC(=O)C1CCC2CCC(=O)C(C2)C1,C1CCC2CCC3CCC1C2CC(=O)C1CCC2CCC(=O)C(C2)C1,C1CCC2CCC3CCC1CC2CC(=O)C1CCC2CCC(=O)C(C2)C1
C1CCC2CCC(=O)C1CCC2CC(C(C1)C2)CCC1CC2CC(=O)C(C2)C1,C1CCC2CCC3C1CC2CC(C(C3)C1)CC(=O)C1CCC2CC(C3)C1CC(=O)C2C1,C1CCC(=O)O1CCC2CCC(=O)C1CCC2CCC1CCC2CC1,C1CCC2CCC3CCC1C2CC(=O)C1CCC2CC(=O)C(C2)C1,C1=CC2CCC3CCC(C1)C3CC2CC(=O)C1CC2CCC(=O)C(C2)C1
C1CCC2CC3CCC1(C2)C3CCC1C2CCC3C1CCC2CC3C1CCC2CCC3C1CCC2C3,C1CCC2CCC3CCC(C2)C1C3C1CC2CCCC3CCC(C2)C1C3C(=O)C1CC2CCCC3CCC(C2)C1C3,C1CCC2CCC3CCC(C2)C1C3C1CCC2CCC3CC(C2)C1C(=O)C(C1)C2CCC3CCC(C2)C1C3,C1=O(C(C1(C2CCCCC3CCC2CC1)C3)C1CCC2CCC3CCC(C2)C1C3)C1CCC2CCC3CCC(C2)C1C3,C1CCC2CCC3CCC(C2)C1C3C2CCC3CCC(C2)C1CCC2CCC3CCC(C2)C1CCC2CCC3CCC(C2)C1CCC2CCC3CCC(C2)C1CCC2CCC3CCC(C2)C1CCC2CCC3CCC(C2)C1CCC2CCC3CCC(C
