init_top20,bo_top20
-13.899999618530272,-15.699999809265137
-12.5,-13.899999618530272
-12.100000381469728,-13.699999809265137
-12.0,-13.699999809265137
-11.699999809265137,-13.600000381469728
-11.5,-13.5
-11.399999618530272,-13.399999618530272
-11.300000190734863,-13.300000190734863
-11.199999809265137,-13.300000190734863
-11.199999809265137,-13.300000190734863
-11.100000381469728,-13.199999809265137
-11.0,-13.0
-11.0,-13.0
-10.600000381469728,-13.0
-10.600000381469728,-12.800000190734863
-10.5,-12.699999809265137
-10.399999618530272,-12.300000190734863
-10.399999618530272,-12.199999809265137
-10.300000190734863,-12.100000381469728
-10.100000381469728,-12.0
