init_top30,bo_top30
-7.0,-7.0
-6.7,-6.699999809265137
-6.6,-6.699999809265137
-6.5,-6.699999809265137
-6.3,-6.699999809265137
-6.3,-6.5
-6.2,-6.400000095367432
-6.1,-6.400000095367432
-6.1,-6.300000190734863
-6.1,-6.300000190734863
-6.1,-6.199999809265137
-6.1,-6.099999904632568
-6.0,-6.099999904632568
-6.0,-6.099999904632568
-6.0,-6.099999904632568
-6.0,-6.099999904632568
-5.9,-6.0
-5.9,-6.0
-5.9,-6.0
-5.8,-6.0
-5.8,-5.900000095367432
-5.8,-5.900000095367432
-5.8,-5.900000095367432
-5.7,-5.800000190734863
-5.7,-5.800000190734863
-5.7,-5.800000190734863
-5.7,-5.800000190734863
-5.7,-5.800000190734863
-5.6,-5.800000190734863
-5.6,-5.800000190734863
