init_top40,bo_top40
-12.899999618530272,-16.100000381469727
-12.699999809265137,-15.5
-12.199999809265137,-14.800000190734863
-12.100000381469728,-14.399999618530272
-11.899999618530272,-14.399999618530272
-11.699999809265137,-14.199999809265137
-11.699999809265137,-14.100000381469728
-11.399999618530272,-14.0
-11.300000190734863,-13.800000190734863
-11.199999809265137,-13.800000190734863
-11.100000381469728,-13.699999809265137
-11.100000381469728,-13.600000381469728
-11.100000381469728,-13.600000381469728
-11.0,-13.5
-10.899999618530272,-13.5
-10.899999618530272,-13.399999618530272
-10.899999618530272,-13.399999618530272
-10.899999618530272,-13.199999809265137
-10.899999618530272,-13.100000381469728
-10.800000190734863,-13.100000381469728
-10.699999809265137,-13.100000381469728
-10.5,-13.0
-10.5,-13.0
-10.399999618530272,-12.899999618530272
-10.399999618530272,-12.899999618530272
-10.199999809265137,-12.899999618530272
-10.100000381469728,-12.899999618530272
-10.100000381469728,-12.800000190734863
-10.100000381469728,-12.699999809265137
-10.0,-12.699999809265137
-10.0,-12.5
-9.899999618530272,-12.5
-9.899999618530272,-12.5
-9.899999618530272,-12.5
-9.899999618530272,-12.399999618530272
-9.800000190734863,-12.300000190734863
-9.800000190734863,-12.199999809265137
-9.699999809265137,-12.199999809265137
-9.699999809265137,-12.199999809265137
-9.600000381469728,-12.199999809265137
