init_top50,bo_top50
-7.8,-8.800000190734863
-7.6,-8.100000381469727
-7.5,-7.900000095367432
-7.4,-7.900000095367432
-7.2,-7.599999904632568
-7.2,-7.199999809265137
-7.2,-7.099999904632568
-7.1,-7.099999904632568
-7.1,-7.0
-7.1,-6.900000095367432
-7.0,-6.900000095367432
-7.0,-6.800000190734863
-6.8,-6.800000190734863
-6.7,-6.699999809265137
-6.7,-6.699999809265137
-6.7,-6.599999904632568
-6.6,-6.599999904632568
-6.5,-6.599999904632568
-6.5,-6.5
-6.5,-6.5
-6.3,-6.5
-6.3,-6.5
-6.3,-6.400000095367432
-6.2,-6.400000095367432
-6.2,-6.300000190734863
-6.1,-6.300000190734863
-6.0,-6.300000190734863
-6.0,-6.199999809265137
-6.0,-6.199999809265137
-5.9,-6.199999809265137
-5.8,-6.199999809265137
-5.8,-6.199999809265137
-5.8,-6.099999904632568
-5.8,-6.0
-5.7,-5.900000095367432
-5.5,-5.900000095367432
-5.3,-5.800000190734863
-5.3,-5.800000190734863
-5.2,-5.699999809265137
-4.9,-5.5
-4.9,-5.400000095367432
-4.7,-5.400000095367432
-4.6,-5.199999809265137
-4.3,-5.199999809265137
-3.4,-5.0
-3.2,-4.900000095367432
-2.9,-4.900000095367432
-2.6,-4.900000095367432
-2.5,-4.800000190734863
-2.2,-4.800000190734863
