0,1,2,3,4
CC(=O)C(C=COC(=O)C1CC=C(O)CC1)C,CC(=O)C(C=COC(=O)C1CC=COCC1)C1CC=CC1,CC(=O)C(C=COC(=O)C1CC=C(O)CC1)C,CC(=O)C(C=COC(=O)C1CC=C(O)CC1),CC(=O)C(C=COC(=O)C1CC=C(O)CC1)C
CC1CC2C3=C(CCC3)CC(O)C2CC(C2=CCCC(=O)CC2)C1C,C1CC2C3=C(CCC3)CC(O)C2CC(C2=CCCC(=O)CC2)C1C,C1CC(C(C(C1)C2=C(CCC2)C(C(C(C2)C(C(=O)C(C(C(C2)C(C(=O)C(C(C(C2)C(C)C(C(C(C2)C(C)C)C)C)C)C)C)C)C)C)C)C)C)C,C1CC(C(C2CC(C2=CCCC(=O)CC2)C(C)C)C1)C2CC(C1CC1)C(=O)C2,CC1CC2C3=C(CCC3)CC(O)C2CC(C2=CCCC(=O)CC2)C1C1
C1=CC(=O)N(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1=CC(=O)N(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1CCC1CCC1=C1C(C(C(C(C(C(C1C(C(C(C(C(C1C(C(C(C(C(C1C(C(C(C(C(C1C(C(C(C(C(C1C(C(C(C(C(C1C(C(C(C(C(C1C(C(C(C(C(C1C(C(C(C(C(C1C(C(C(C(C(C1C,C1=CC=CC1C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1=CC=CC1CCC1=CC=CC1C(C(C(C(C(C1C(C(=O)C1)C(C(C(C1C(C)C(C(C1C(C)C(C(C1C(C)C(C(C1C(C)C(C(C1C(C)C(C(C1C(C)C(C(C1C(C)C
CC(=O)C(C=COC=O)C1CC=C(O)CC1,CC(=O)C(C=COC(=O)C1CC=C(O)CC1),CC(=O)C(C=COC(=O)C1CC=CC(O)CC1),CC(=O)C(C=COC(=O)C1CC=C(O)CC1),CC(CO)C1C(C)CC(C2CCCCCC(C(=O)O)C2)C1C
CC(C)=CC1CC(C(C)(C)CN)CCC1CC(C)CCC(=O)O,CC(C)=CC1CC(C(C)(C)CN)CCC1CC(C)CCC(=O)O,CC(C)=CC1CC(C(C)(C)CN)CC1CC(C)CCC(=O)O,CC(C)=CC1CC(C(C)(C)CN)CCC1CC(C)CCC(=O)O,CC(C)=CC1CC(C(C)(C)CN)CCC1CC(C)CCC(=O)O
CC1CCCC2=CCCCC2C(C(=O)O)C(=O)CC2CC34CCCC3CCCC4C(C)C2C1,C1CCCCC2=CCCCC2C(C(=O)O)C(=O)CC2CC34CCCC3CCCC4C(C)C2C1,C1CCC2=CCCCC2C(C(=O)O)C(=O)CC2CC34CCCC3CCCC4C(C)C2C1,C1CCC(C)C(C)C1CCC2(OC3C(O)C(C)C4CCC(C)C(C)C4C3C3OCC(O)CC32)C1C,C1CC(C)C(C)C1CCC2(OC3C(O)C(C)C4CCC(C)C(C)C4C3C3OCC(O)CC32)C1C
CC(=O)C(C)C=COC(=O)C1CC=C(O)CC1,CC(=O)C(C)C=COC(=O)C1CC=C(O)CC1,CC(=O)CC=COC(=O)C1CC=C(O)CC1,C1=CC=C(C(=O)CCCC(C(=O)C)CCC1)CCC1=C(C(=O)CCCC(C)CCC1)C,C1=CC=CC(C(=O)CCCC(=O)C)CCC1C
C1c(C(C(C(C(C1Cl)C2CC(=O)C(C(C(C(C(C2(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1C(C(C(C(C(C1(C2CC(C(C(C3C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1c(C(C(C(C(C1(Cl)C)C)C)C)C1C2CCC(=O)C(CO)(CC(C3OC(=O)C4=C3CCCC4)C1N)O2),C1CCc1c(Cl)cccc1C1C2CCC(=O)C(CO)(CC(C3OC(=O)C4=C3CCCC4)C1N)O2
CC1C2CCCCC3=CCCCC3C(C(=O)O)C(=O)CC2CC23CCCC2CCCC13,CC1CC2CCCCC3=CCCCC3C(C(=O)O)C(=O)CC2CC23CCCC2CCCC13,C1CC2CCCCC3=CCCCC3C(C(=O)O)C(=O)CC2CC23CCCC2CCCC13,CC1C2CCCCC3=CCCCC3C(C(=O)O)C(=O)CC2CC23CCCC2CCCC13,CC1C2CCCCC3=CCCCC3C(C(=O)O)C(=O)CC2CC23CCCC2CCCC13
C1=CC=CC2=C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1CC(C)C(C)C(C)(Cl)CCC1C1C2CCC(=O)C(CO)(CC(C3OC(=O)C4=C3CCCC4)C1N)O2,C1=CC=CC2=CC=CC3=C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,CC1C(C)C(C)C(C)(Cl)CCC1C1C2CCC(=O)C(CO)(CC(C3OC(=O)C4=C3CCCC4)C1N)O2,C1=CC=CC2=C(C(C(=O)O)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C
