0,1,2,3,4
C1CC(O)C(O)C1C1,C1CC(O)C(O)C1C,C1CC(O)C(O)C1C,C1CC(O)C(O)C1C,C1CCC(C(O)C(O)C1)C
C1CCC(=O)OCCC(=O)O,O=C(O)C(O)C(O)C(O),C1CCC(=O)OCCC(=O)O,C1(C(=O)C(O)C(O)C)CO,O=C(O)C(O)C(O)C(O)
C1CCC(C(C(=O)O)C1)O,OCC(O)C1C(O)CC(CO)C1O,CC1CCC(O)C1O,"""CC1CCC(O)C1O""",C1CCC(C(C(=O)O)C1)O
C1(C(=O)O)C(=O)CO,O=C(O)C(O)C(O)CO,C1CCC(C(O)C1)O,O=C(O)C(O)C(O)CO,C1(C(=O)C(=O)C(=O)O)C1
O=C(O)C(O)C(O)CO,C(=O)C(O)C(O)C(O)O,C1CCC(=O)OCC(=O)C1,C1(C(=O)O)C(O)C(O)CO,O=C(O)C(O)C(O)C(O)
O=C(O)C(O)C(O)CO,C1(C(=O)O)C(O)C(O)CO,O=C(O)C(O)C(O)O,O=C(O)C(O)C(O)C=O,C1CCC(=O)C(=O)O1
O=C(O)C(O)C(O)O,C1CCC(=O)OCCC(=O)O1,C1COCC1O,O=C(O)C(O)O,C1CCC(=O)O1
O=C(C(=O)O)C(O)C(=O)O,C1CCC(=O)OCC(=O)O1,O=C(C(C(=O)O)C(=O)O)O,O=C(C(O)C(O)C(=O)O)O,O=CC1CC(CO)CC(O)C1O
O=C(O)C(=O)OCC(=O)O,O=C(O)C(C(=O)O)C(=O)O,C(=O)OCC(=O)OCC(=O)O,O=C(O)C(C(=O)O)C(=O)O,C1=COCC(=O)OCC(=O)O1
C1C2C(O)C(O)C(O)C3C(C(O)C(O)C1)C3C2,C1C2CCC3(O)C(O)C(O)C1C3C2,C1C2CCC3(O)C(O)C(O)C1C3C2,O=C(O)C(=O)OCC(=O)O,O=C(O)C(=O)OCC(=O)O
C1C2CC3CCC(O)(C1O)C2C3,C1C2CC3CC(C(C1O)C2)(C3O)C,C1C2CC3CCC(O)C(C1O)C2C3,OC1C2CC3CCC(O)(C1O)C2C3,C1C2CC3CCC(C(C1O)(O)C2)C3O
C1CC1CC2CCCC2C(O)C(OO)C1,CC1CC2CCCC2C(O)C(OO)C1,O=C1C=CC2COCC(OCC1O)C2=O,O=C1C=CC2COCC(OCC1O)C2=O,O=C1C=CC2COCC(OCC1O)C2=O
C1CC1CC2CCCC2C(O)C(OO)C1,C1CC(C2CC(C(C(C2)C)O)C(O)O)C1,C1CC1CC2CCCC2C(O)C(OO)C1,CC1CC2CCCC2C(O)C(OO)C1,C1CCC(C(C(=O)O)C(O)C1)C2CCCC2
CC1CC(C(C(C(C(O)C2)C1)C2)C)C3O,CC1CC(C(C2CC(C(C3C(O)C1C3)C2)O)C)O,CC1CC(C(C(C(C(O)C2CC(C(C(O)C1C2)C3)C)C)C)O,C1CC(C(C2CC(O)C1C2)C)C3OC3,C1CC(C2CC(C(C3C(O)C1C3)C2)O)C
C(=O)C(O)O,C1(C(=O)O)C(=O)O,C1CCC1,C1CCC(=O)O,C1=COCC1O
C1C(C(C(O)C2CC3CCC(C1O)C3(C2O))O)C,C1C2CC3CCC(O)C1OCC2C3,C1C2CC3CCC(C1OC2)C3(O)C,OC1C2CC3CCC(O)(C1O)C2C3,OC1C2CC3CCC(O)(C1O)C2C3
C1C2CCC3(O)C(O)C(O)C1C3C2,C1C2CC3CC(C(C1O)(C2O)C3O),C1C2CC3CCC(C1O)C2C3O,C1C2CC3CCC(C1O)(C2O)C3O,C1C2CC3CCC(O)(C1O)C2C3
