init_top40,bo_top40
-6.7,-7.900000095367432
-6.6,-7.800000190734863
-6.5,-6.800000190734863
-6.4,-6.5
-6.2,-6.400000095367432
-6.2,-6.400000095367432
-6.2,-6.300000190734863
-6.2,-6.300000190734863
-6.2,-6.300000190734863
-6.2,-6.300000190734863
-5.9,-6.199999809265137
-5.8,-6.099999904632568
-5.7,-6.099999904632568
-5.6,-6.099999904632568
-5.6,-6.099999904632568
-5.6,-6.0
-5.5,-5.900000095367432
-5.4,-5.900000095367432
-5.2,-5.900000095367432
-5.1,-5.900000095367432
-5.0,-5.900000095367432
-5.0,-5.900000095367432
-4.3,-5.900000095367432
-4.2,-5.800000190734863
-4.2,-5.800000190734863
-4.2,-5.800000190734863
-4.0,-5.800000190734863
-3.0,-5.699999809265137
-2.8,-5.699999809265137
-2.0,-5.699999809265137
-1.9,-5.599999904632568
-1.6,-5.599999904632568
-1.4,-5.599999904632568
-0.8,-5.5
0.2,-5.5
0.6,-5.400000095367432
1.0,-5.300000190734863
1.6,-5.300000190734863
2.1,-5.300000190734863
2.6,-5.199999809265137
